Unnamed: 0,Muestra,Valor,Voltaje
743,743,141,0.0021515220874341956
744,744,138,0.002105745021744106
745,745,166,0.002532997634851606
746,746,160,0.0024414435034714275
747,747,145,0.002212558175020981
748,748,135,0.002059967956054017
749,749,148,0.0022583352407110706
750,750,126,0.0019226367589837492
751,751,156,0.002380407415884642
752,752,122,0.0018616006713969636
753,753,149,0.002273594262607767
754,754,177,0.0027008468757152666
755,755,122,0.0018616006713969636
756,756,128,0.001953154802777142
757,757,116,0.001770046540016785
758,758,141,0.0021515220874341956
759,759,149,0.002273594262607767
760,760,144,0.0021972991531242847
761,761,142,0.002166781109330892
762,762,123,0.00187685969329366
763,763,123,0.00187685969329366
764,764,126,0.0019226367589837492
765,765,125,0.0019073777370870527
766,766,123,0.00187685969329366
767,767,135,0.002059967956054017
768,768,127,0.0019378957808804456
769,769,159,0.002426184481574731
770,770,398,0.006073090714885176
771,771,670,0.010223544670786603
772,772,916,0.013977264057373923
773,773,1138,0.01736476691844053
774,774,1400,0.02136263065537499
775,775,1630,0.024872205691615166
776,776,1861,0.02839703974975204
777,777,2075,0.031662470435645074
778,778,2276,0.03472953383688106
779,779,2497,0.03810177767605097
780,780,2700,0.04119935912108034
781,781,2896,0.04419012741283284
782,782,3064,0.04675364309147784
783,783,3260,0.04974441138323033
784,784,3460,0.05279621576256962
785,785,3632,0.0554207675288014
786,786,3837,0.05854886701762417
787,787,3960,0.06042572671091783
788,788,4120,0.06286717021438926
789,789,4289,0.06544594491493096
790,790,4429,0.06758220798046845
791,791,4620,0.07049668116273747
792,792,4772,0.07281605249103533
793,793,4892,0.0746471351186389
794,794,5067,0.07731746395056077
795,795,5183,0.07908751049057755
796,796,5346,0.08157473105973907
797,797,5488,0.08374151216906996
798,798,5568,0.08496223392080568
799,799,5712,0.08715953307392996
800,800,5856,0.08935683222705425
801,801,5953,0.0908369573510338
802,802,6120,0.0933852140077821
803,803,6220,0.09491111619745174
804,804,6349,0.09687953002212558
805,805,6456,0.0985122453650721
806,806,6532,0.09967193102922103
807,807,6649,0.10145723659113451
808,808,6774,0.10336461432822155
809,809,6891,0.10514991989013504
810,810,6980,0.10650797283894102
811,811,7081,0.10804913405050737
812,812,7174,0.10946822308690013
813,813,7284,0.11114671549553673
814,814,7349,0.11213855191882201
815,815,7465,0.11390859845883879
816,816,7551,0.11522087434195467
817,817,7620,0.11627374685282674
818,818,7708,0.11761654077973602
819,819,7784,0.11877622644388494
820,820,7870,0.12008850232700084
821,821,7961,0.12147707331960021
822,822,8032,0.12256046387426565
823,823,8100,0.12359807736324102
824,824,8154,0.12442206454566263
825,825,8243,0.1257801174944686
826,826,8320,0.12695506218051422
827,827,8378,0.1278400854505226
828,828,8434,0.1286945906767376
829,829,8502,0.129732204165713
830,830,8582,0.1309529259174487
831,831,8628,0.13165484092469673
832,832,8700,0.13275349050125887
833,833,8757,0.13362325474937056
834,834,8804,0.1343404287785153
835,835,8885,0.1355764095521477
836,836,8942,0.1364461738002594
837,837,8982,0.13705653467612727
838,838,9040,0.13794155794613566
839,839,9100,0.13885709925993744
840,840,9167,0.1398794537270161
841,841,9200,0.14038300144960708
842,842,9248,0.1411154345006485
843,843,9273,0.14149691004806592
844,844,9344,0.14258030060273136
845,845,9378,0.14309910734721903
846,846,9406,0.14352635996032653
847,847,9479,0.1446402685587854
848,848,9532,0.1454489967193103
849,849,9550,0.14572365911345084
850,850,9598,0.14645609216449226
851,851,9626,0.14688334477759976
852,852,9701,0.148027771419852
853,853,9706,0.14810406652933547
854,854,9778,0.1492027161058976
855,855,9786,0.14932478828107118
856,856,9831,0.15001144426642252
857,857,9897,0.15101853971160448
858,858,9904,0.15112535286488135
859,859,9924,0.15143053330281528
860,860,9968,0.15210193026626992
861,861,10023,0.15294117647058825
862,862,10055,0.15342946517128253
863,863,10100,0.15411612115663387
864,864,10068,0.15362783245593958
865,865,10102,0.15414663920042726
866,866,10156,0.15497062638284886
867,867,10183,0.15538261997405967
868,868,10233,0.15614557106889448
869,869,10256,0.1564965285725185
870,870,10285,0.1569390402075227
871,871,10318,0.15744258793011368
872,872,10331,0.15764095521477073
873,873,10374,0.15829709315632867
874,874,10376,0.15832761120012206
875,875,10409,0.15883115892271304
876,876,10457,0.15956359197375447
877,877,10445,0.15938048371099411
878,878,10460,0.15960936903944456
879,879,10488,0.16003662165255206
880,880,10525,0.16060120546272985
881,881,10505,0.16029602502479592
882,882,10560,0.16113527122911422
883,883,10574,0.16134889753566797
884,884,10624,0.1621118486305028
